Date,Description,Amount,Currency,Balance,Direction,XeroAccountCode,XeroAccountName,NeedsReview,ReviewNote,SourceFile,RuleVersion,PersonalIncomeCategory
2025-05-08,Received money from Mr ANDREW JAMES FRENCH with reference | NOTPROVIDED,1200.00,AUD,1216.30,incoming,200,Sales,no,Business - merchandise sales,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-08,Sent money to CALOTTE PTY LTD,-411.00,AUD,16.30,outgoing,469,Rent,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-09,Received money from JODIE ANN EHMER ATF JAMES ROBERT CLEARY with | reference NOTPROVIDED,300.00,AUD,1696.30,incoming,881,Owner A Funds Introduced,no,Personal - rent/bills/car,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-05-09,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,180.00,AUD,1396.30,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-05-11,Card transaction of 50.00 USD issued by Clo/clo3d CLO3D.COM,-78.27,AUD,1758.76,outgoing,485,Subscriptions,no,mapped per Morgan rule: CLO3D subscription software,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-11,Received money from GARY LEE TRIGGS with reference NOTPROVIDED,250.00,AUD,1837.03,incoming,881,Owner A Funds Introduced,no,Personal - car sale repayment,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_asset_sale
2025-05-11,Card transaction of 109.27 AUD issued by Uber *Eats Help.uber.com Sydney,-109.27,AUD,1587.03,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-12,Sent money to STARIT LIMITED,-200.00,AUD,1147.76,outgoing,425,Freight & Courier,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-12,Sent money to CALOTTE PTY LTD,-411.00,AUD,1347.76,outgoing,469,Rent,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-14,Received money from SEAN MAXWELL FERGUSON with reference Sean,600.00,AUD,1734.77,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-05-14,Card transaction of 12.99 AUD issued by Apple.com/bill SYDNEY,-12.99,AUD,1134.77,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-05-15,Sent money to STARIT LIMITED,-233.88,AUD,1500.89,outgoing,425,Freight & Courier,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-16,Converted 100.00 AUD to 234.99 AED,234.99,AED,234.99,incoming,850,Suspense,no,Currency conversion,statement_121768262_AED_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-16,Card transaction of 42.00 EUR issued by Fiumicino Aeroporto Ss D | FIUMICINO,-42.00,EUR,528.73,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-16,"Converted 1,000.00 AUD to 570.73 EUR",570.73,EUR,570.73,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-16,"Converted 1,000.00 AUD to 570.73 EUR",-1000.00,AUD,262.27,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-16,Card transaction of 322.00 QAR issued by Wagamama Hia Doha,-138.62,AUD,1262.27,outgoing,494,Travel - International,no,Meals - business travel transit,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-16,Converted 100.00 AUD to 234.99 AED,-100.00,AUD,1400.89,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-17,Card transaction of 4.20 EUR issued by Salcedolindo De Estela Sa ROMA,-4.20,EUR,524.53,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-18,Card transaction of 17.49 EUR issued by Conad ROMA,-17.49,EUR,271.06,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-18,Card transaction of 235.98 EUR issued by Airbaltic.com Riga,-235.98,EUR,288.55,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-18,Received money from SEAN MAXWELL FERGUSON with reference Sean,100.00,AUD,362.27,incoming,881,Owner A Funds Introduced,no,Personal - PA work/reimbursements,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_services_income
2025-05-19,Card transaction of 76.94 EUR issued by Decathlon 00002033 OLBIA,-76.94,EUR,194.12,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-19,Card transaction of 4.49 AUD issued by Apple.com/bill SYDNEY,-4.49,AUD,551.33,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-05-19,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,300.00,AUD,555.82,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-05-19,Card transaction of 68.00 USD issued by Www.idaservice.org LONDON,-106.45,AUD,255.82,outgoing,429,General Expenses,no,Business expense - IDA Service,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-21,Card transaction of 47.50 EUR issued by Puddu Carburanti DORGALI,55.79,EUR,143.62,incoming,494,Travel - International,no,Card refund/reversal matched to Travel - International,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-21,Card transaction of 47.50 EUR issued by Puddu Carburanti DORGALI,-103.29,EUR,87.83,outgoing,494,Travel - International,no,Fuel during business travel,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-21,Card transaction of 3.00 EUR issued by 10 DORGALI,-3.00,EUR,191.12,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-21,Received money from WILLIAMS MORGAN SAM with reference Travel funds,400.00,AUD,951.33,incoming,258,Photography Income,no,Business - photography/content,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-22,Card transaction of 450.00 EUR issued by Pza Iv Novembre 1 BOSA,-426.99,EUR,0.00,outgoing,494,Travel - International,no,Accommodation during business travel (Sardinia),statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-22,Converted 500.00 AUD to 283.37 EUR,283.37,EUR,426.99,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-22,Card transaction of 450.00 EUR issued by Pza Iv Novembre 1 BOSA,-48.31,AUD,403.02,outgoing,494,Travel - International,no,Accommodation during business travel (Sardinia),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-22,Converted 500.00 AUD to 283.37 EUR,-500.00,AUD,451.33,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-23,Card transaction of 26.99 AUD issued by Apple.com/bill SYDNEY,-26.99,AUD,376.03,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-05-24,Converted 500.00 AUD to 284.81 EUR,284.81,EUR,284.81,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-24,Converted 500.00 AUD to 284.81 EUR,-500.00,AUD,76.03,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-24,Received money from BEN ARTHUR GALLETT with reference money owed,200.00,AUD,576.03,incoming,412,Consulting & Accounting,no,Business - consulting income (note: may need dedicated consulting revenue account),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,business_unsure
2025-05-25,Card transaction of 50.78 EUR issued by Ip OLBIA,99.22,EUR,234.03,incoming,494,Travel - International,no,Card refund/reversal matched to Travel - International,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-25,Card transaction of 50.78 EUR issued by Ip OLBIA,-150.00,EUR,134.81,outgoing,494,Travel - International,no,Fuel during business travel,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-25,Card transaction of 150.00 EUR issued by Ip OLBIA,150.00,EUR,284.81,incoming,494,Travel - International,no,Card refund/reversal matched to Travel - International,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-25,Card transaction of 150.00 EUR issued by Ip OLBIA,-150.00,EUR,134.81,outgoing,494,Travel - International,no,Fuel during business travel,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-26,Card transaction of 94.00 EUR issued by Pufferfish S.a.s. LA MADDALENA,-94.00,EUR,140.03,outgoing,494,Travel - International,no,Accommodation during business travel (Sardinia),statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-26,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,300.00,AUD,776.03,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-05-26,Received money from BENJAMIN DOUGLAS BLAKERS with reference merch,400.00,AUD,476.03,incoming,200,Sales,no,Business - merch sales,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-27,Card transaction of 85.00 EUR issued by Pufferfish S.a.s. LA MADDALENA,-85.00,EUR,36.03,outgoing,494,Travel - International,no,Accommodation during business travel (Sardinia),statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-27,Card transaction of 19.00 EUR issued by Nautica Sabatini S.r.l. LA | MADDALENA,-19.00,EUR,121.03,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-28,Card transaction of 100.00 EUR issued by Vle Bonaria 33 CAGLIARI,-101.75,EUR,157.42,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-28,Card transaction of 10.20 EUR issued by Lidl 1620 OLBIA,-10.20,EUR,259.17,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-28,Card transaction of 50.00 EUR issued by Trattoria Il Genovese LA | MADDALENA,-50.00,EUR,269.37,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-28,Converted 500.00 AUD to 283.34 EUR,283.34,EUR,319.37,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-28,Sent money to STARIT LIMITED,-280.38,AUD,34.65,outgoing,425,Freight & Courier,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-28,Received money from MORGAN K SCHOERMER with reference Fabric,150.00,AUD,315.03,incoming,881,Owner A Funds Introduced,no,Owner funds in,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,owner_transfer
2025-05-28,Sent money to CALOTTE PTY LTD,-411.00,AUD,165.03,outgoing,469,Rent,no,mapped per Morgan rule,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-28,Received money from JAMES ROBERT CLEARY BUSINESS EVERYDAY AC | with reference NOTPROVIDED,300.00,AUD,576.03,incoming,881,Owner A Funds Introduced,no,Personal - rent/bills,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-05-28,Converted 500.00 AUD to 283.34 EUR,-500.00,AUD,276.03,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-29,Card transaction of 5.00 EUR issued by Parkirna Hisa LJUBLJANA,-5.00,EUR,45.82,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-29,Card transaction of 35.00 EUR issued by Tnf Shop Lj-Center Ljubljana,-35.00,EUR,50.82,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-29,"Card transaction of 32.90 EUR issued by Kibuba, Pe Lj-Center LJUBLJANA",-32.90,EUR,85.82,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-29,Card transaction of 38.70 EUR issued by Pe Cafe Capri Ljubljana,-38.70,EUR,118.72,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-29,Received money from MORGAN K SCHOERMER with reference Wise,300.00,AUD,334.65,incoming,881,Owner A Funds Introduced,no,Owner funds in,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,owner_transfer
2025-05-30,Card transaction of 14.09 EUR issued by Supermarket Kranjska Gora | KRANJSKA GORA,-14.09,EUR,167.19,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-30,Converted 311.00 AUD to 175.46 EUR,175.46,EUR,181.28,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-30,Sent money to Uzziah Leslie Woods,-40.00,EUR,5.82,outgoing,630,Inventory,no,mapped per Morgan rule: remaining supplier payments to Inventory,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-05-30,Converted 311.00 AUD to 175.46 EUR,-311.00,AUD,0.66,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-05-30,Card transaction of 22.99 AUD issued by Apple.com/bill SYDNEY,-22.99,AUD,311.66,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-05-31,Card transaction of 17.64 EUR issued by Spar Bovec BOVEC,-17.64,EUR,58.92,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-31,Card transaction of 50.00 EUR issued by Dh Atm Kranjska Gora KRANJSKA | GORA,-51.73,EUR,76.56,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-31,Card transaction of 4.76 EUR issued by Supermarket Kranjska Gora | KRANJSKA GORA,-4.76,EUR,128.29,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-05-31,Sent money to Uzziah Leslie Woods,-17.07,EUR,133.05,outgoing,630,Inventory,no,mapped per Morgan rule: remaining supplier payments to Inventory,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-05-31,Sent money to Uzziah Leslie Woods,-17.07,EUR,150.12,outgoing,630,Inventory,no,mapped per Morgan rule: remaining supplier payments to Inventory,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v7-2026-02-18,
2025-06-01,Card transaction of 81.70 EUR issued by Pyd*Gofood Nova Gorica,-95.62,AED,139.37,outgoing,494,Travel - International,no,Meals during business travel (overnight),statement_121768262_AED_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-01,Card transaction of 81.70 EUR issued by Pyd*Gofood Nova Gorica,-58.92,EUR,0.00,outgoing,494,Travel - International,no,Meals during business travel (overnight),statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-02,Card transaction of 4.30 EUR issued by Backerei Wienerroith VILLACH,-4.30,EUR,165.84,outgoing,494,Travel - International,no,Business travel Europe,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-02,Converted 300.66 AUD to 170.14 EUR,170.14,EUR,170.14,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-02,Converted 300.66 AUD to 170.14 EUR,-300.66,AUD,1000.00,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-02,Received money from COTTON MATILDA ROSE with reference | NOTPROVIDED,1000.00,AUD,1300.66,incoming,881,Owner A Funds Introduced,no,Personal,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_other
2025-06-02,Received money from MR DANIEL THOMAS SMITH with reference | NOTPROVIDED,300.00,AUD,300.66,incoming,881,Owner A Funds Introduced,no,Personal - flatmate rent,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,rental_income
2025-06-03,Received money from Uzziah Leslie Woods with reference,50.00,EUR,82.18,incoming,881,Owner A Funds Introduced,no,Personal,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_other
2025-06-03,Card transaction of 4.70 EUR issued by S-Bahn Berlin Automat Bal Berlin,-4.70,EUR,32.18,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-03,Card transaction of 50.00 EUR issued by Berliner Sparkasse 001 897145,-50.00,EUR,36.88,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-03,Card transaction of 6.76 EUR issued by Rewe Markt Gmbh-Zw Berlin,-6.76,EUR,86.88,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-03,Card transaction of 72.20 EUR issued by Otito Restaurant Berlin,-72.20,EUR,93.64,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-04,Card transaction of 20.00 EUR issued by Pyd*Zefirs Riga,-20.00,EUR,284.62,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-04,Card transaction of 9.46 EUR issued by Circle K Daugava RIGA,-9.46,EUR,304.62,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-04,Card transaction of 30.00 EUR issued by Pyd*Tpdnan Antonijas Riga,-30.00,EUR,314.08,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-04,"Card transaction of 23.75 EUR issued by Bistro ""vermanitis"" Riga",-23.75,EUR,344.08,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-04,Card transaction of 220.00 EUR issued by Itk-Veikals-Meierovica Riga,-220.00,EUR,367.83,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-04,Card transaction of 22.90 EUR issued by Ixis Sia RIGA,-22.90,EUR,587.83,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-04,"Converted 1,000.00 AUD to 565.75 EUR",565.75,EUR,610.73,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-04,Card transaction of 37.20 EUR issued by Major Market Riga Riga,-37.20,EUR,44.98,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-04,"Converted 1,000.00 AUD to 565.75 EUR",-1000.00,AUD,0.00,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-05,Card transaction of 28.05 EUR issued by Burgermeister Berlin,-28.05,EUR,85.55,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-05,Wise Card Acquisition,-3.42,EUR,113.60,outgoing,404,Bank Fees,no,Wise card fee,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-05,Card transaction of 100.00 EUR issued by Spelu Zale - Elizabetes 5 Riga,-100.00,EUR,117.02,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-05,Card transaction of 57.60 EUR issued by Restorans Da Sergio RIGA,-57.60,EUR,217.02,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-05,Card transaction of 10.00 EUR issued by Pyd*Kafejnica Kase Riga,-10.00,EUR,274.62,outgoing,880,Owner A Drawings,no,Personal - groceries,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-05,Received money from Uzziah Leslie Woods with reference,1000.00,AUD,1000.00,incoming,881,Owner A Funds Introduced,no,Personal,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,personal_other
2025-06-06,Card transaction of 10.50 EUR issued by Konak Grill BERLIN,-10.50,EUR,66.30,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-06,Card transaction of 8.45 EUR issued by Bezirksapotheke Berlin,-8.45,EUR,76.80,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-06,Card transaction of 716.00 EUR issued by Supreme Berlin Berlin,-716.00,EUR,85.25,outgoing,429,General Expenses,no,mapped per Morgan rule: sample purchases,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v12-2026-02-18,
2025-06-06,Converted 14.28 AUD to 8.09 EUR,8.09,EUR,801.25,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-06,"Converted 1,400.00 AUD to 793.16 EUR",793.16,EUR,793.16,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-06,Card transaction of 117.81 EUR issued by Salumeria Lamuri Berlin,-77.07,EUR,0.00,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-06,Card transaction of 5.86 EUR issued by Uber *Lime Help.uber.com | Amsterdam,-5.86,EUR,77.07,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-06,Card transaction of 2.62 EUR issued by Uber *Lime Help.uber.com | Amsterdam,-2.62,EUR,82.93,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-06,Converted 14.28 AUD to 8.09 EUR,-14.28,AUD,0.00,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-06,"Converted 1,400.00 AUD to 793.16 EUR",-1400.00,AUD,14.28,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-06,Received money from MORGAN K SCHOERMER with reference Wise,100.00,AUD,1414.28,incoming,881,Owner A Funds Introduced,no,Owner funds in,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,owner_transfer
2025-06-06,Received money from LEIF OH LEIF DISTRIBUTION PTY LTD with reference | Wise,450.00,AUD,1314.28,incoming,881,Owner A Funds Introduced,no,Transfer from company account,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,owner_transfer
2025-06-06,Card transaction of 15.39 EUR issued by Burgermeister Berlin,-27.16,AUD,864.28,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-06,Card transaction of 24.98 AUD issued by Apple.com/bill SYDNEY,-24.98,AUD,891.44,outgoing,485,Subscriptions,no,mapped per Morgan rule: Apple bill under $50 = subscription,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v6-2026-02-18,
2025-06-06,Card transaction of 6.67 EUR issued by Uber *Lime Help.uber.com | Amsterdam,-11.77,AUD,916.42,outgoing,493,Travel - National,no,mapped per Morgan rule: all Uber,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v5-2026-02-18,
2025-06-06,Card transaction of 117.81 EUR issued by Salumeria Lamuri Berlin,-71.81,AUD,928.19,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16108725_AUD_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-07,Converted 139.00 AED to 32.98 EUR,-139.00,AED,0.37,outgoing,850,Suspense,no,currency conversion → Suspense (temporary clearing),statement_121768262_AED_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
2025-06-07,Card transaction of 35.00 EUR issued by Azem Bistro BERLIN,-35.00,EUR,43.71,outgoing,494,Travel - International,no,mapped per Morgan rule: remaining Berlin transactions,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v13-2026-02-18,
2025-06-07,Converted 88.06 AUD to 50.00 EUR,50.00,EUR,78.71,incoming,850,Suspense,no,Currency conversion,statement_16107242_EUR_2019-07-01_2026-02-14.pdf,v8-2026-02-19,
